,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,nd
1152,0.2902,0.09,0.0275,0.0,0.0626,0.1984,0.1283,0.0,0.0,0.0683,0.0118999999999999,0.0,0.0,0.0,0.0877,0.0,0.0348,0.0,1.718
1153,0.46,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.678
1154,0.08,0.0,0.0983,0.1508,0.0,0.0,0.015,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927,1.51242
1155,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.58
1156,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.614
1157,0.5235000000000001,0.2284,0.0682,0.0,0.0,0.0,0.0444,0.0748,0.0331,0.0,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.518
1158,0.5,0.0,0.0,0.217,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.611
1159,0.0,0.0,0.2242,0.0,0.0,0.0,0.0,0.2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4807,0.0,0.0,1.572
1160,0.0,0.111,0.141,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.515
1161,0.519,0.0559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4232,0.0,0.0,0.0,0.0,0.0,0.0,1.825
1162,0.5128,0.1953,0.0285,0.0,0.0,0.251,0.0,0.0040999999999999,0.0,0.0076,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,1.603
1163,0.0,0.0,0.1184,0.0,0.0,0.0,0.0,0.2461,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.6133,1.518
1164,0.0,0.0,0.1058,0.0,0.0,0.0,0.3753,0.0,0.119,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.3936,1.523
1165,0.2144,0.2838,0.0,0.0,0.1838,0.0672,0.1006,0.0,0.0,0.0317,0.0249,0.0,0.0342,0.0289999999999999,0.0,0.0,0.0174,0.0,1.702
1166,0.515,0.161,0.0,0.0,0.0,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.628
1167,0.4954,0.0924,0.0394,0.0,0.0846,0.1374,0.0,0.0,0.0,0.0296,0.0613,0.0,0.0,0.0,0.0403,0.0,0.0196,0.0,1.64
1168,0.547,0.0,0.2136,0.0,0.0,0.0,0.0,0.1566,0.0,0.0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5286
1169,0.0901,0.03,0.1184,0.0,0.0,0.0,0.2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.4931,1.528
1170,0.596,0.0,0.0,0.0,0.0717,0.0,0.0,0.3323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.524
1171,0.7925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.495
1172,0.7125,0.113,0.0458,0.0034999999999999,0.0008,0.0,0.0,0.1202999999999999,0.0040999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
1173,0.7058,0.0,0.0062,0.0015,0.1299,0.0,0.0,0.1415,0.0135,0.0,0.0,0.0,0.0,0.0,7.583000000000001e-05,0.0,0.0,0.0,1.5287
1174,0.6584000000000001,0.0,0.0174,0.0,0.0,0.0,0.0,0.2387999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0695,0.0,0.0,0.0,1.5492
1175,0.0301,0.2594,0.0266,0.1792,0.0966,0.0,0.0,0.0,0.0096,0.0,0.0523,0.0,0.0,0.0859,0.26,0.0,0.0,0.0,1.85
1176,0.0,0.5,0.1,0.0,0.0,0.295,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6201
1177,0.6641,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519
1178,0.7169,0.0,0.0,0.0,0.1461,0.0,0.0,0.1369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527
1179,0.556,0.0,0.0,0.0,0.0,0.0,0.053,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,1.66
1180,0.6097,0.0,0.0,0.0,0.3418,0.0,0.0,0.0484999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.581
1181,0.5662,0.0,0.1863,0.0894,0.0009,0.0,0.0,0.1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.516
1182,0.0,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6041
1183,0.305,0.355,0.005,0.05,0.04,0.04,0.105,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.62097
1184,0.6072,0.1397,0.0447,0.0,0.0,0.0,0.1221,0.0589,0.0258,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,1.5215
1185,0.4434,0.2082999999999999,0.1002,0.0,0.0,0.0,0.0334,0.0,0.0,0.0,0.0,0.0,0.0752,0.1394999999999999,0.0,0.0,0.0,0.0,1.699
1186,0.2188,0.1517,0.0,0.0,0.1085,0.1326999999999999,0.0,0.0,0.0,0.04,0.0196,0.0,0.0,0.0735,0.2376,0.0,0.0141999999999999,0.0,1.85842
1187,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0085,0.0,0.0,0.4418999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.846
1188,0.6706000000000001,0.0864,0.0295,0.0,0.0,0.0,0.1006,0.0728,0.0064,0.0111,0.0,0.0,0.0,0.0,0.0226,0.0,0.0,0.0,1.532
1189,0.0,0.0,0.1572,0.0,0.0,0.0,0.0,0.0,0.3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4461,1.496
1190,0.0,0.015,0.0,0.0,0.0,0.2264999999999999,0.104,0.104,0.04,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.58373
1191,0.0,0.0,0.1184,0.0,0.0,0.0,0.1761,0.0701,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.6133,1.531
1192,0.555,0.0126,0.0,0.0,0.0,0.2233,0.0,0.085,0.0,0.1079,0.0,0.0,0.0,0.0162,0.0,0.0,0.0,0.0,1.62725
1193,0.2428,0.2108,0.018,0.0,0.0,0.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797,0.0458999999999999,0.0,0.0099,0.0,1.728
1194,0.6586,0.0801,0.0,0.0143,0.0538999999999999,0.0,0.0,0.1759,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5259
1195,0.4827,0.1484,0.0351,0.0,0.0541,0.0449,0.166,0.0,0.0,0.0,0.0445,0.0108,0.0,0.0125,0.0,0.0,0.0,0.0,1.622
1196,0.0,0.065,0.035,0.145,0.1451,0.16,0.1299,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6018
1197,0.6743000000000001,0.0393,0.1256,0.0241,0.0003,0.0,0.0,0.1354,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.4984
1198,0.5,0.0,0.0,0.0,0.0,0.15,0.0,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.659
1199,0.2215,0.2256,0.0,0.0,0.0,0.2808,0.0,0.0,0.0383,0.0,0.0,0.0,0.016,0.0915,0.1222,0.0,0.0,0.0,1.766
1200,0.5111,0.111,0.0694,0.0,0.0,0.0,0.0494,0.0225,0.0,0.0,0.0,0.1639999999999999,0.0,0.0162,0.0455999999999999,0.0,0.009,0.0,1.691
1201,0.5883,0.0,0.0385,0.0,0.1107,0.1342,0.0,0.0,0.0,0.0,0.0825999999999999,0.0,0.0,0.0,0.0393,0.0,0.0064,0.0,1.63
1202,0.1146,0.3285,0.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.2206,0.0,0.0,0.0193,0.131,0.1265,0.0,0.0348,0.0,1.833
1203,0.6152000000000001,0.0,0.0976,0.0176,0.0634,0.0139,0.0,0.0574,0.0302,0.0,0.0755,0.0,0.0,0.0,0.0,0.0,0.0289,0.0,1.56
1204,0.2978,0.0,0.7022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629
1205,0.0425,0.5739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787,0.0,0.0,0.0624,0.1686,0.0,0.0,0.0686,0.0,1.77221
1206,0.7946,0.0,0.0,0.0,0.0118999999999999,0.0232,0.0,0.0409999999999999,0.0691,0.0504,0.0006,0.0,0.0,0.0,0.0081999999999999,0.0,0.0,0.0,1.52
1207,0.5922,0.0,0.0213,0.0,0.0,0.03,0.1478,0.065,0.0,0.0535,0.0482,0.0,0.0,0.0,0.0327999999999999,0.0,0.0088,0.0,1.59
1208,0.0,0.0,0.1309,0.0,0.0,0.0,0.0,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5103,0.0,0.0,1.582
1209,0.7039,0.0,0.0,0.0,0.07,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.516
1210,0.5604,0.0322,0.0,0.0,0.0,0.0,0.0,0.0,0.1589,0.0091,0.0,0.0,0.0,0.0,0.1967,0.0,0.0,0.0316,1.637
1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.54
1212,0.3975,0.1372,0.0074,0.0,0.2215,0.0436,0.0352,0.0,0.0,0.0,0.0,0.0,0.0,0.1055,0.0024,0.0,0.0464,0.0,1.712
1213,0.0258,0.4725999999999999,0.0,0.0,0.0,0.0874,0.1780999999999999,0.0,0.0,0.1762,0.0,0.0,0.0137,0.0382,0.0,0.0,0.0,0.0,1.6671
1214,0.5266,0.0,0.0,0.0,0.0,0.0,0.0,0.0917,0.0671,0.3035,0.0,0.0111,0.0,0.0,0.0,0.0,0.0,0.0,1.58
1215,0.0,0.4985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842,0.0,0.0,0.0,0.142,0.0,0.0,0.0657,0.0,1.77
1216,0.0,0.725,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59608
1217,0.58,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.622
1218,0.5166,0.0,0.0,0.0,0.0,0.2952,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.1292,0.0,0.0,0.0,1.69
1219,0.7062999999999999,0.0,0.0058,0.0,0.0808,0.0,0.0,0.0787,0.0831,0.0371,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,1.528
1220,0.0,0.0538999999999999,0.0,0.0,0.0,0.0,0.0,0.3169,0.0989,0.0,0.0,0.0,0.0,0.0,0.2023,0.0,0.0,0.3279999999999999,1.6168
1221,0.0,0.2172,0.0,0.0,0.1971,0.2519,0.0072,0.0,0.0,0.0452,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.263,1.622
1222,0.7305,0.0,0.1487,0.001,0.0,0.0,0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,1.524
1223,0.5660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.576
1224,0.6693000000000001,0.0,0.0124,0.0547,0.1006,0.0,0.0,0.1464,0.0139,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,1.539
1225,0.6163000000000001,0.1613,0.0381,0.0,0.0,0.0,0.0378,0.1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0351,0.0,0.0,0.0,1.527
1226,0.4911,0.1475,0.0269,0.0,0.0,0.1022,0.1581,0.0331,0.0,0.0336,0.0066,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,1.59
1227,0.64,0.0,0.0096,0.0241,0.0008,0.0601,0.012,0.1021,0.0669,0.0131,0.0682,6.402e-05,0.0,0.0,0.0009,0.0,0.0001,0.0,1.552
1228,0.1811,0.2486,0.0,0.0,0.0,0.1929,0.0,0.0596999999999999,0.0,0.0,0.0,0.0,0.0763,0.0909,0.1167,0.0,0.0236,0.0,1.785
1229,0.281,0.355,0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644
1230,0.2814,0.2785,0.0078,0.0,0.0,0.0,0.1331,0.0321,0.0264,0.0,0.0,0.2384,0.0,0.0,0.0,0.0,0.0,0.0,1.713
1231,0.0,0.0499,0.1545,0.1565,0.0,0.0,0.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5743,1.504
1232,0.7000000000000001,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501
1233,0.0,0.143,0.0325,0.0,0.2565,0.2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3586,1.587
1234,0.6184000000000001,0.0378,0.017,0.0,0.0412,0.0,0.0387,0.1015,0.0266,0.0931,0.0,0.0,0.0,0.0,0.0113,0.0,0.0135,0.0,1.553
1235,0.1552,0.4442,0.0084,0.0,0.1809,0.0241,0.0154,0.003,0.0,0.0407,0.0116,0.0,0.0094,0.0799,0.004,0.0,0.0198,0.0,1.691
1236,0.5194,0.0,0.0,0.0,0.0717,0.0822,0.0,0.0388,0.048,0.0,0.0037,0.0,0.0,0.0024,0.1653,0.0,0.0546,0.0,1.7
1237,0.1043999999999999,0.2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165999999999999,0.0,0.0,0.0417,0.0891,0.0437,0.0,0.0237999999999999,0.0,1.796
1238,0.5321,0.1045,0.04,0.0,0.0428,0.109,0.0,0.0,0.0,0.0305,0.0864,0.0,0.0,0.0,0.02,0.0,0.0234,0.0113,1.609
1239,0.7887000000000001,0.0,0.1319,0.0794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49
1240,0.7711,0.0902999999999999,0.0,0.0,0.0,0.0067,0.0,0.0725,0.0538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51
1241,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528
1242,0.076,0.6446,0.0,0.0,0.0264,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0655,0.1681,0.0,0.0,0.0,0.0,1.727
1243,0.65,0.21,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514
1244,0.6422,0.0,0.0,0.0,0.0,0.0465,0.0,0.0632,0.0817,0.1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551
1245,0.48,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.658
1246,0.5339,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0070999999999999,0.0,0.0,0.4531,0.0,0.0,0.0,0.0,0.0,0.0,1.8524000000000007
1247,0.0,0.075,0.025,0.125,0.125,0.25,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.6242
1248,0.072,0.6114,0.0,0.0,0.0876,0.0,0.0117,0.0,0.0,0.0,0.0,0.0,0.0621,0.1486,0.0,0.0,0.0,0.0,1.722
1249,0.61,0.05,0.1,0.0,0.0,0.0,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51753
1250,0.3853,0.3176,0.0204,0.0,0.0848,0.1639999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,0.0,1.617
1251,0.574,0.0968,0.0093,0.0,0.0,0.0365,0.178,0.0348,0.0,0.0,0.0488,0.0,0.0,0.0213,0.0,0.0,0.0,0.0,1.59
1252,0.0,0.0721,0.1603,0.0,0.0,0.0409999999999999,0.0,0.0,0.1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6199,1.526
1253,0.8617,0.0877,0.0134,0.0,0.0,0.0,0.0,0.0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4762
1254,0.5625,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2542,0.0,0.0181,0.0453,0.0,0.0,0.0,1.804
1255,0.1971,0.5515,0.0731,0.0,0.042,0.0,0.0394,0.0152,0.0054,0.0443,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,1.55488
1256,0.0,0.0,0.06,0.0,0.08,0.05,0.0,0.0,0.16,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.62,1.524
1257,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7813
1258,0.4145,0.2271,0.0342,0.0,0.0587,0.0692,0.1873999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,1.589
1259,0.0,0.0,0.0974,0.0,0.0,0.0194,0.0665,0.1762999999999999,0.1159999999999999,0.1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290999999999999,1.53
1260,0.554,0.0,0.0,0.0,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61
1261,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517
1262,0.6072,0.0659,0.1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401,0.0,0.0,0.0,0.0,0.0,1.619
1263,0.0,0.0,0.0,0.0,0.0267,0.2249,0.0689,0.0691,0.0464,0.1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4038,1.583
1264,0.3469,0.0817,0.0,0.0,0.0,0.0,0.0,0.0612,0.2213,0.0,0.0,0.0,0.0,0.0,0.2848,0.0,0.0,0.0,1.66252
1265,0.0,0.065,0.035,0.1251,0.1249,0.24,0.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751,1.61881
1266,0.15,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68
1267,0.5456000000000001,0.0667,0.0,0.0897,0.0,0.0,0.1049,0.0194,0.0703,0.0,0.0,0.0,0.0,0.0,0.1034,0.0,0.0,0.0,1.599
1268,0.0,0.0,0.0273,0.0,0.0,0.0699,0.0718,0.0,0.0,0.4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3621,1.607
1269,0.5601,0.0939,0.0746,0.0,0.0,0.1489,0.0,0.049,0.0478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249,0.0,1.5702
1270,0.1288,0.2998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218999999999999,0.0,0.0,0.0465,0.114,0.0657,0.0,0.0233,0.0,1.806
1271,0.1608,0.4537,0.0109,0.0,0.3207,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0132,0.0322,0.0,0.0,0.0,0.0,1.64
1272,0.7373999999999999,0.0,0.0,0.0732,0.0,0.0,0.0,0.1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496
1273,0.62,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.511
1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.0967,0.0,0.0,0.0,0.0,0.0,0.1585,0.0,0.0,0.3602,1.583
1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3,1.879
1276,0.6015,0.0865,0.0084,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0415,0.0,0.0,0.0,0.0215,0.0,0.0069999999999999,0.0,1.617
1277,0.762,0.0,0.0,0.128,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503
1278,0.6018,0.0,0.0153,0.0,0.0,0.0317,0.1857,0.0322,0.0,0.0521,0.0433,0.0,0.0,0.0,0.0289,0.0,0.0086,0.0,1.59
1279,0.6816,0.0,0.0202,0.0662,0.1058,0.0,0.0,0.1138,6.384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,1.5322
1280,0.4915,0.0711,0.0086,0.0,0.1283,0.104,0.0239,0.0416,0.0344,0.0333,0.0,0.0,0.0,0.0,0.0628,0.0,0.0,0.0,1.618
1281,0.2,0.432,0.123,0.009,0.008,0.003,0.0279999999999999,0.0,0.09,0.09,0.003,0.0,0.0,0.002,0.005,0.0,0.0069999999999999,0.0,1.55
1282,0.0,0.0801,0.1745,0.0,0.019,0.0,0.0794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,1.53
1283,0.6303,0.01,0.0,0.0,0.0433,0.0565,0.0116,0.0392,0.0736,0.0682,0.0,0.0,0.0,0.0,0.0608,0.0,0.0056,0.0,1.59
1284,0.6352000000000001,0.0497,0.0,0.0,0.0,0.0,0.0386,0.0,0.0,0.0,0.0,0.0077,0.0256,0.1668,0.0,0.0,0.0657,0.0,1.762
1285,0.3805,0.2046,0.0124,0.0,0.127,0.0591,0.143,0.0253,0.0,0.0,0.0,0.0,0.0,0.0239,0.0,0.0,0.0085,0.0,1.629
1286,0.65,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.604
1287,0.7218000000000001,0.0027,0.0,0.052,0.0,0.0,0.0,0.1434,0.0412999999999999,0.0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51
1288,0.0775,0.4019,0.1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.1707,0.0195,0.0,0.0315,0.0,1.7545
1289,0.6133,0.0,0.0,0.0,0.0,0.0,0.0,0.1982,0.0,0.0,0.0,0.1885,0.0,0.0,0.0,0.0,0.0,0.0,1.64
1290,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.561
1291,0.7198000000000001,0.14,0.01,0.0,0.02,0.0,0.0,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51
1292,0.0,0.01,0.015,0.0,0.0,0.36,0.12,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.405,1.601
1293,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8482,0.0,0.0,1.642
1294,0.5,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.73
1295,0.619,0.0,0.09,0.069,0.002,0.0,0.11,0.0579999999999999,0.011,0.0,0.0,0.0,0.03,0.0,0.001,0.0,0.01,0.0,1.554
1296,0.0,0.0,0.0541,0.0548,0.0393,0.0143,0.0,0.0,0.0,0.3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4785,1.543
1297,0.1304,0.0,0.2173999999999999,0.0,0.0,0.2173999999999999,0.0,0.0,0.0,0.1086999999999999,0.0,0.0,0.0,0.3261,0.0,0.0,0.0,0.0,1.695
1298,0.5313,0.0,0.0,0.0,0.0,0.0762,0.0,0.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538
1299,0.0,0.2024,0.0106,0.0,0.1343,0.2314999999999999,0.0,0.0,0.0,0.1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2494,1.6105
1300,0.252,0.371,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647
1301,0.0,0.0,0.4608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783,0.0,0.0,0.2609,0.0,1.885
1302,0.6546,0.053,0.0414,0.0,0.0,0.0,0.1221,0.0515,0.0335,0.042,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,1.527
1303,0.439,0.1444,0.0123,0.0,0.2539,0.03,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0371,0.0553,0.0,0.0,0.0,0.0,1.67
1304,0.314,0.237,0.0,0.0,0.0,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.661
1305,0.0,0.0,0.1259,0.091,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.6525,1.532
1306,0.1689999999999999,0.2713,0.0,0.0,0.0,0.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0219,0.1012,0.1516,0.0,0.0141,0.0,1.806
1307,0.0,0.0,0.0203,0.0,0.1129,0.0377,0.0695,0.0792,0.0498,0.1959,0.0,0.0739,0.0,0.0,0.0,0.0,0.0,0.3493,1.605
1308,0.6746,0.0,0.0923,0.0103,0.018,0.0,0.0803,0.1122,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.52003
1309,0.0584,0.5601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781,0.0,0.0,0.0574,0.1703,0.0,0.0,0.0681,0.0,1.77187
1310,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
1311,0.3012,0.0,0.0,0.0,0.0672,0.0492,0.0,0.219,0.0,0.0,0.0,0.0101,0.0,0.0,0.3399,0.0,0.003,0.0,1.8010000000000002
1312,0.3235,0.276,0.0245,0.0,0.094,0.04,0.167,0.0,0.0,0.035,0.0,0.0,0.01,0.022,0.0,0.0,0.008,0.0,1.62
1313,0.75,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509
1314,0.3744,0.0172,0.0,0.0,0.0,0.0733,0.1255,0.0,0.0796,0.0,0.0,0.0,0.0,0.0,0.2816,0.0,0.0304,0.0179,1.761
